group,user_id,commission_revenue_pre,commission_revenue_exp
control,cdef220d-11ac-49bd-8f83-27d122815ca2,104.23988689193601,82.35278218800468
test,d8c384e2-e7dc-4c6a-94df-c5790c11a00d,48.37367950940176,52.653407493456015
test,17773029-74f3-43a4-a774-e2c2fb35431f,103.90690856526015,97.34249065564313
test,08fa4813-34f3-41c5-9590-733723b24119,57.379378420381066,68.0652965986327
control,94553d53-f56a-4e1b-8e84-5d56222b1cc4,61.27377536847015,65.54164884513389
test,f0448cbb-5cf2-469d-8056-c4ca2ca32017,68.47474642324248,96.81948892446493
test,4bd928a2-be3e-46e0-acd9-f3069c591319,45.218143798598874,74.78049903344902
test,2cec89e5-699f-4294-8b49-8ae4dad082d2,133.8711556506175,148.48962139365347
control,b9295438-3a87-4f03-b597-6c9482647601,68.79807526805344,57.650552210477805
control,2ba6b0e3-12eb-4955-b631-389c4105d39e,85.81276374814594,101.08344906019391
test,9af4e248-82fa-4de0-81f6-57f2623ba647,93.74024023998363,96.23437701267147
control,07936f9a-69f3-417c-abb1-d25edc44174a,138.91706432264903,129.72784777935428
control,02349827-d6f7-4f90-a92a-63d5921c8c89,123.35347687447178,113.46523398311734
test,538ac6c1-9025-4000-bfa8-10c56e410ba4,101.98434734810684,98.55201679547751
test,b9050c30-0fd1-4389-bf5b-8e3b624dd224,81.94344801057173,95.23805273079218
test,a6076f0c-1c0e-419d-ab92-1d837fe5bab6,104.93866200208102,84.25870422935178
control,4a9bc6cd-d72d-4202-9d4b-44aa58cf032f,54.49908087094219,66.76785739062929
control,61c245ac-49f7-446a-bfbc-206ba6cb94c3,51.31784412708221,79.31699595174491
control,b85691ae-338f-49e0-8f9d-b4fa2935a67b,71.27051494573738,63.90026349983849
control,37bcb749-0c79-4c31-8e6a-ed019032e5e5,124.52431683891842,129.12851096206845
control,f7382571-a4db-422a-a54c-5b0cfd124328,60.39185348093277,62.429990657275845
control,d5df8a88-4cba-4677-a9e3-bdd42dd9e290,112.61197192163155,114.827610471889
test,8a7b63af-c1f7-44c2-aaf1-ebf1fc30014a,123.96180657971364,141.74905776740735
test,566b7bd2-60aa-419d-92ad-53030e54656e,128.7847075600178,139.75771715451225
test,897c650c-fb7b-4f1f-aa1d-d4dc3238c111,159.37470240074774,125.5053151332556
test,51af2d7f-94bb-4a8e-b738-4d37ec2c39bb,106.80738423739096,109.28134646991137
control,f19a397d-9eb1-451c-b42c-580fa37b7251,82.81357424409748,87.77099746163036
control,1d5bcf2d-f9c2-45ec-a807-86553b20720a,72.25369220066025,56.874636132779536
test,3b93b4fe-34b5-4557-b43b-fea9a0c87fed,107.34264844406965,112.66854519879145
control,56b49fa9-b086-4ffb-b227-159e4f10c3ba,127.2464083940691,124.97185733005789
test,e0a948be-60e0-43bb-9306-5b6be5dc22f9,90.74636526843469,98.28981526269004
control,bc3fd5a1-1573-4e5c-987e-eb43c551d3c9,113.25349384268537,108.9352784781371
control,e8f8106b-592f-4610-b2cb-fae32e227d06,83.64543266705206,77.78518220332033
control,b245f14e-fb2c-491a-9ce2-7a6fa17b1a96,127.76825068444786,138.9397135149767
test,8cfc451c-c31b-4159-9238-79f5eda77695,99.42571219916579,85.2379813359044
control,84675ce9-cb87-4dd7-8988-b2bf59bb5a58,65.36837616441274,74.05379596477111
test,54874c33-0f73-481b-b3c2-5da390106f67,58.58802079475242,64.41059315795346
control,87985219-9b46-4f46-aa2a-c7084b898c50,114.18835961646923,110.17319392294642
control,fbe9ad78-1151-4a1a-a24d-4a50e99472f2,138.15320763962075,128.82411061655424
test,708c097a-39c4-42cb-a97b-075f0405ef5d,139.61847279470535,133.44587172819806
control,13f3b029-3f16-4750-9444-3d8677e526f6,111.13168350052766,125.29672183076771
control,d9492b6f-f975-43a8-97b2-1df6b9713c62,62.88607451968383,61.47650971645831
test,fd51221e-ac4d-4300-bf21-7dc527232e44,118.40675974726395,158.15440218652066
test,21562535-e72a-4909-b363-38e24ab199f2,136.63021995281443,129.34180342842976
control,680f1049-2029-45ef-9c54-f936fecf25da,69.38678895419892,74.50874521015213
test,5e5c842b-af47-4033-9a28-334deeef88eb,94.88984502014482,106.10920950072261
test,6ded96e4-0d4e-4d26-a324-fadaf572cdc7,97.12417206988636,102.32759723214045
test,d5d25ec5-0f32-4c74-87ec-95aa7de36546,100.90989370571764,109.82888821947
control,0ce783b0-4d8e-46db-bce6-6f697cfecb87,119.62720749966611,118.64575999219424
test,eba8dff7-f1b2-4d92-8841-04b9a0940856,67.16073718993702,75.14596519790405
control,b71c77a4-5614-4ae5-916d-776cd0f092b8,79.91300671292518,84.38595635560137
test,b8176bf2-afdb-4cb2-a916-844a9557f1d1,86.9646923134365,92.9591601355196
test,c95ec3b4-ce74-43d9-b82a-c8106914d8eb,70.57724641318998,52.81863714552603
test,f4c7f29b-c1b7-4750-9ce9-96874a8a43f3,37.66511451343039,43.97360918939472
test,6454efcb-7209-4988-8d1f-e1f505dcbde5,150.5070415160175,129.9841816760095
control,83a4d87f-5d8d-4bbb-8a1a-122f31026583,96.85728284646117,84.96112007771845
control,624bf348-2b61-49ab-b8cb-6a5e5d8a9b36,98.90127501033254,82.38365326417295
test,141dcf7a-1bb0-4133-bcc8-de7b8f9c2d35,108.69314062156164,94.75430497013677
test,55b27148-7afa-4791-a175-b778a89e6b98,105.5021060397048,113.02083445257713
test,99c8298e-0976-4d7e-9361-e522d93cfaa4,129.00740303689145,130.6469792425464
control,c84bd720-e746-45fb-bd0c-34f3b7fe6abf,116.69647152961376,96.98981532294289
test,3fb8b225-ef9e-4764-8084-eb59e70a5d4b,131.16973647225922,126.17881909951241
control,fa199b8c-0d9c-41a9-98de-ac7c9da29894,68.0652602848229,52.03411768053966
control,3410a78c-0269-4cd5-8a9d-00d32fb7b6c6,128.44779862676637,115.28457618002805
control,64f86d1e-4f1d-40bf-afbe-47f15cc6bc18,147.52160020891802,139.388299921474
control,1789cc0d-74ae-48c0-891f-51552fe880e4,137.67577302865882,143.8105995406543
test,7709e5ea-4dc4-48fa-a8b4-1bf9b77e9892,164.9931003232237,142.27044081179727
test,89c5554d-dabd-41ad-8732-33a3b35a3a55,123.84910457352814,135.4136859671969
test,0369e92e-4bee-45e9-8e41-66c89f20e133,137.15111527500744,165.26520747977992
test,b8938097-6229-4a53-a11d-b049998a5639,137.42646803411725,139.4914630211742
control,c8df6b19-f349-4455-8d11-28ad1a9cd86d,111.59713918219703,98.8610796037332
test,96fd3d9c-e8d5-4516-b2e3-664af33d6462,109.02986293292469,111.93477235487234
test,da32780b-1d3e-436f-823b-dc926e0b0c81,49.57632937465182,59.28336754867947
test,118435cf-d6c2-4d5c-9c17-20fd733f2625,144.1505391765707,152.16349096264364
test,b6814dea-711e-4f35-aac2-7a02f292a82e,75.80766733443683,67.03192429732887
test,b60b3a74-9a77-4b7a-b6b9-21a93afe5e74,131.82490533422816,140.91098642930555
control,527080d0-a2ed-4eca-9ce9-7df09e02c611,76.79682864917234,82.64861215538349
control,a49dd44d-3102-46aa-9379-de3474f3c017,164.00781789572844,168.44757575690812
control,f4935cbb-c137-47c5-87e6-6ba4450cb56c,128.1512437707238,146.03856748511768
test,76e08a60-123b-4e1f-a8c5-42857052f5d5,54.8503779553315,56.53560373012938
test,0fbd5d84-ff21-4021-b9ca-650153ef0bd9,85.83594911182844,81.03220947069315
control,a29108e6-c0e7-46d0-bb93-0f9caa4af94d,52.93927980268273,52.87620031257907
test,2728af85-a127-4b6d-bcce-cf0e3ce3c9c6,130.64023919693224,146.61910784399402
control,2dbdf547-2071-433e-9c9e-baa2cad60928,113.5988534450153,96.32818090487815
test,8f415451-a8f9-4eb6-9abf-6045dfb822b0,121.33879419742588,120.0119067950192
test,e950afcf-00d7-468e-a029-1273e3e60c66,41.80643079974741,41.110777496257654
test,5836b10e-c26f-4e38-ae82-33020aac1a28,46.524321006254716,69.66704967933431
control,96f4328e-106d-4260-9e1d-6ab458a47d77,112.01622519638642,107.63461642500124
test,91f132ff-d252-47f3-9f26-eee7eeac6f55,116.78331557410105,86.7984872685305
control,28277ffd-be58-45f4-9c36-96b74e45d6c3,148.79133497014035,130.54702526710363
test,90bf881d-85eb-49e6-9e12-e36677a620b6,87.60459850380494,73.7472620767455
test,a1cfd4fa-5b45-4775-a3fd-a35cb3444af9,105.07108112279877,113.29869667440025
control,ad766091-c0bc-4465-bfd2-cd6dae0813c2,58.09531035761359,51.66121744408374
control,66128537-8ed5-47d1-8974-5d302860e756,139.15383835784564,136.04461384020073
control,f69b4cf4-b39a-42ea-ab09-5d904d29ca13,110.27951649807866,110.57865114430923
test,0c2ac761-c0dc-4b78-a7bc-72888e075232,112.28088488343332,99.0851013997814
test,d9600def-144a-4e95-a066-1c7af2f9efbb,145.56058859103317,142.5800787497042
control,cb669fe3-5d6e-4c60-a24e-5761677905fa,97.27344732404386,99.9201709290582
control,411d21d6-7d8f-4bdf-99dd-86d4e9ee3e86,130.63116798996742,123.96546248760431
control,fc49e9c1-cee5-41fa-b593-d138a13b7d70,82.4556859477281,91.07220615247712
test,ec783e48-ad79-4c81-b7ee-7b52ff0e0a43,117.08274963162333,133.2404299237517
control,e10785e8-adfe-46d4-99de-f839f5b2f504,117.31204528911842,117.07239485761107
control,a0f69a02-b759-4edb-8f16-ab8f387cf79b,145.55886616098368,119.31525597195922
control,f9e399fe-8c8a-49cd-baeb-181eb33b2f4c,94.45286038530939,62.12885414503961
test,d9f9d919-b6f1-4ad8-a178-5bafca7cc374,83.35675366290145,97.53912069629287
control,9a17bd7d-c7fb-4b45-97bc-631b27941b09,140.33047344577048,147.46617124315162
test,cba01dbe-cd63-46bd-b2c9-84c18cbda11c,58.80746340299084,72.17089112038316
control,6a30646f-c107-446b-8ea9-c92c6a3f2870,129.22663245284951,128.2701002913577
control,57b42be2-1132-4b22-ba85-0e9023410b95,103.86544106048765,125.08721112659406
test,c37f7cbc-6778-4340-8706-e97579848ac9,110.90417859461066,88.55082141771601
control,f4556112-8a21-4c44-adab-5264f7f39be8,111.4587504944592,135.76425423959392
control,0c7e0c76-3847-4504-80be-c0f30639ab19,134.38648751657243,133.3371544422484
control,a3d44e61-b631-4a08-9fe2-22ed99a2ccb3,148.00099134974624,142.47000241240448
test,8191e8ca-a080-408e-ba51-2805bad05cec,88.30123273432895,87.23423879990084
control,098aeb1b-3b69-4e53-b66e-932428fe707a,124.12621279544638,102.98103722798166
control,a014fcf7-d011-423b-a7a2-afa385b29fc2,125.79231495830894,125.01000299330519
test,f884a7ea-d673-4628-805a-24319ab0d730,93.08190833796644,60.60949711583121
test,c9416a37-fd65-4504-8f5d-45f4c3f07857,52.44640748580113,69.06283062074317
test,dbdf0818-dd9a-4021-be5e-07f6d76a5696,65.45306999297665,52.88185495999362
control,4d11cfba-5a80-466b-b283-02dfe0562d0f,135.38666787996056,132.74892037012032
test,850ca375-2e9b-4512-ab0d-53c6beeba597,77.5623358452018,49.92855071225269
control,f1a0a954-2b92-4e3b-ada6-cf0c307c4849,101.49773921155878,104.09517583823929
test,be1bab7e-460a-4c3d-94ab-f173202823fd,100.83943446651156,100.24438628452965
control,2ae18d03-6feb-4ea5-b705-dc339185009c,,61.57329693992258
test,950fd61b-75aa-44ce-a004-ed01070604aa,76.27573879733156,117.6327629673302
test,e80b1e04-7e3d-40b4-b32f-31818ec61065,93.7572152723317,92.34935753397326
test,0d10cf87-7291-434b-b7f4-0b5329c17961,137.3300247816571,137.1262756581727
control,e6edae6e-0be8-45ab-8008-4b9cdc577e4a,53.758287172366074,54.87147248708559
control,b2b83d62-05f1-43aa-bae3-2ab338b54a05,95.5357618867274,96.84975631525404
control,1e6f68f1-85b7-4fa1-8f52-491afb6cc99e,109.9840424943192,93.02062954210382
test,b4a5f11c-32d3-41ac-866d-99fa277c4138,45.81688665696522,51.32722292216861
test,56139c97-a27a-43ea-98a6-ca4c2ca9ca7b,123.76503552885794,136.72448709922782
control,b64f1cbb-86ca-4d27-b28c-a365c0d8e84e,84.67088252726026,65.7026991385188
control,8f5f99bb-d60f-42a7-80bc-67930783e391,53.32752615770755,74.27648681066893
test,fc81f8ca-63ee-443c-bad8-cbfc9fb5e688,128.13999393786034,149.06365989039207
test,668ef384-e006-4c4d-9d44-126bdeeec5ca,69.41918618489565,60.7734173497052
control,1bdf503b-db52-4b6f-b95f-7d6ff217e1fe,72.14747047054266,64.19517430694118
control,051a3d04-bafd-4b87-85a3-f157e1a96e9e,68.88747569748891,57.51902603645641
control,684c180d-8217-438d-8987-9270f408163e,81.49949882332314,90.94638171409082
test,89320cde-76b9-486d-8545-f3a69bfc884a,91.46889687849666,112.46289217995214
test,62a4e564-3e43-40f0-87e1-b8ad72d96154,154.05188850831675,140.0645401130295
control,42e179ad-961a-4cea-8118-2549a6e069a5,117.2947534962135,113.29614658416361
control,1882f7d7-9888-4ea2-8c9c-3ce4ff14593d,66.92500440758505,79.7069555587934
control,96fa3a11-7461-4b8f-96fd-cd549075d6db,125.51032806298008,126.63864401834996
control,68bdcc20-83aa-4c51-920d-3a150d20741c,82.48441975899885,82.31385959776135
test,33ca0170-86cb-4118-8818-ec84d05882f8,137.2466427133251,124.39453563352824
test,3157c2d5-1ec5-490c-ad74-13733c296452,138.3383481473979,140.1371908038612
control,04d2bef5-9d10-4b5e-b5cf-235f1aa52b25,104.86506794160071,102.58292454088178
control,89e3a6c5-5b4c-437f-b84c-87cfc15f7e6c,133.38288864379854,130.52688117232336
test,37ebd5c9-5a8b-4a28-a23e-80928a8a75c3,108.39200389395303,115.89046886900202
control,e54f1d87-2d5b-4f89-ad56-d84ea138e12a,140.09538069632285,151.03054579568186
control,a6023a83-e6d1-47c5-8890-ad79a85cc0fe,51.057223317901,63.568890202815034
test,fcfafef4-ce12-4fb9-97f5-497867b57645,139.519398753115,141.2145144417795
control,daea9fc5-99b8-46ba-b29a-e320e7236f17,107.86359216041575,125.6831137007321
test,83d1abc7-caef-4805-aed5-6b231f9db31c,84.931290992786,89.70122499828301
control,5412d8ac-9fa2-409a-8c04-ec0da24151e0,142.29968126865478,139.0519040234536
control,945978db-8ce2-4ac4-b6ee-f5e716313d39,49.98123879228183,59.1851331474565
test,181b949e-b2ed-4a29-8591-dabf72a19324,92.6485377745627,102.00487014323721
control,c0d3c0d8-b0ba-44fa-b49a-66a4b628b68d,51.88148732295327,49.372226200671484
test,5f921c52-ffcd-43c3-a56c-d199d758d1ce,65.24858522623975,66.34788199563619
test,2cf5d578-8de2-4f49-bac5-e6dc425aac00,106.98030562951868,122.65665892335662
test,e65e11a4-ae44-43e4-8744-1544365df328,150.6620811657089,152.85997578445946
control,d18871f5-ae27-42e7-b29f-2a2136991508,130.44011930635827,129.34804739113338
control,9ec5ef75-a04f-4407-92f1-abe1636191b2,124.17142356497551,80.78197593102084
test,1adbdd1b-cf23-4c3d-870f-268fcdd1d285,104.47335612628717,111.73853573764916
control,58f3ccb7-0ce9-498b-8eb0-65654b24e72e,100.75048171798872,121.24590524503732
control,08d3aa09-82ae-47f6-a5b5-0cb4f1bdc173,121.28353085840536,138.69876460230648
test,38a1cee4-a5d1-465a-9f82-6b2d90b26cad,116.35323527961117,74.33310503858425
test,bf230ae3-76d6-433a-ad5c-d43ae839c038,86.8309956421205,95.75048382981252
control,485cd8be-ff22-41ee-8528-2b6c246531c1,96.23186377703695,124.98923073961927
test,0b961455-f605-4db2-898d-cb27606e3ad1,134.18741481979785,134.86133640554846
test,90ab2c58-4d90-4964-9328-55407b64106b,137.4222850323631,156.7714020615571
control,c45f971a-dce6-43a8-88d0-af99dc66ce85,133.28861797416457,120.21687071373843
test,b22b22ba-83fb-4d38-a581-eba020bdb273,88.63102720562418,90.05703937548223
control,5f92f57e-a004-4df2-b88b-b0c25bdbf2c2,,68.9576329380783
control,c99fb7ae-769b-4999-ab8a-fe6e07ef753e,113.54034913061618,104.1065059861089
control,a8c2b997-e191-4bbd-95dd-f4817fe6c367,108.04500949033901,88.66908850590912
control,af3d80aa-63fd-4f74-958b-d8b91a8eed2d,108.89578458689289,117.70365770063844
control,770a3a51-e757-471b-be77-bb386bcbad4e,108.180083690017,118.42193677053358
control,d3e4b064-bbe7-4ee6-a80b-45acb6fbaeda,69.72567885166771,63.66631004675925
control,3135513e-c46b-4783-95aa-4effae2cbdb2,73.64714526223021,87.89367076218618
control,ef0aa276-b54d-46d3-9a10-17ad3c595bda,59.954146455294946,52.588636805714096
test,725d5031-d491-4d5a-9b3b-64b6983781c5,130.68194329828316,147.30270101306886
test,5b8077a6-f5d2-47e5-a6db-70c0f2cdf4da,137.83342202382627,152.48088002489632
control,37e12f5b-d275-4e56-83ec-d2c352e22c43,106.52943974358915,108.0477230223766
control,e913d994-a812-4c43-895b-99cf5ccbfae4,50.904529636253535,55.97270563556838
test,8003b22b-f5f1-48f0-8fd9-9bdf26ed4cf3,123.86583036463372,114.05593923228544
control,d3e969f7-4eda-487a-ad15-6d28898c59c7,69.05854879375016,53.683872968514564
control,d9e74db8-70f5-4533-abf3-a0f47e6290c8,123.37329292730013,125.52567107694907
test,211f0d13-8cc3-45a8-b7fe-348c721d0c2b,129.27845032075075,138.29314013207366
control,99be675a-ac24-483d-8198-8e716dc340c6,65.7366842757604,81.4941641266733
test,5716e01a-0016-43a1-976e-a0e3eef5cd3e,97.82417518342349,102.98576919774116
control,a64b4180-4407-4408-b94f-3eae9e1c5b02,109.44141097124326,113.0581071097694
test,e79ef0c8-c493-48fe-b21e-6aa8f4cf154d,97.87966461252127,100.79342818986431
test,5265791a-d179-4791-9cf9-96a8878c12ed,69.33882607316093,50.60389332817954
control,ce97efe8-0bce-4dcf-bb50-c5aca15c1d61,90.37848442267861,85.89651620359885
control,3e374035-d3c8-4b36-b811-24c53a9b9f4a,67.20436795355276,63.45795435366391
control,f018df8d-d36d-4b0b-94ca-8384e07047f1,122.29810122863827,140.1361133604725
control,a7db4c49-1957-467a-9a57-b09e5439c968,110.61740389729965,94.45876592709962
test,44c77114-8efc-4a9b-b9a0-460f9c9fd3cd,99.35597152185798,88.2581964889166
control,1d59907f-7ff3-4f91-bdd8-ceacad42cd8b,73.52794426568701,86.24920532214526
control,4b238ef7-6443-4515-aff6-4190d2ff0658,71.72825716484417,63.75801374817647
test,ac0b948b-558c-4293-a17e-b95a40a49987,143.77234592117443,152.822681383783
control,a7a106aa-778a-41cd-aa77-f04300e2a089,149.9219733016239,147.34607932649004
control,80d8f609-717d-46cc-8048-47f604ba12a5,119.25211034545418,121.3367277134254
test,ee21927c-c61e-40b2-b596-5732fa7f4793,97.53562505969394,103.7103368931597
test,4d51d763-1aad-46b3-b655-3944ea29e368,103.40753511097779,108.22197117744899
test,f7a004f6-8f4e-40cb-a900-f1bfd8ae9ed1,83.65684687748615,76.4418414252401
test,000c93a2-1a5b-41f5-ab8c-ba8f6c5e150c,69.53522012503166,96.55759984880319
control,2e6c13b3-17e8-45fb-bbde-cb0737763c6b,51.38707580747965,95.20071941174021
control,6e2d1265-5d87-44b6-9e7c-1fb934246d84,102.35376943332855,132.28306873870042
test,6d353a28-1c94-480a-9e9f-1c0cedfeb3b6,50.06568980728741,43.40778830725251
test,15c44e2c-9520-47ea-81b2-00add4f4796b,141.03422680623362,116.16745912032998
test,e47738f3-2298-4d28-baa8-644715c9ab9e,54.99402288426094,56.46187531878951
control,244778fd-3ae0-4538-9a88-9886f0b2f08a,72.95860256870158,50.91243721050368
control,5a24b122-76f6-4f8c-87b5-44ed406439da,40.32479849648031,64.82250912154069
control,74c0a1c2-d5c0-44fe-aac8-0494641cce54,17.609062992916776,59.93328648027136
control,26ee0068-6df2-4e4c-a053-9b99978d8101,72.38845312033173,88.29415648501889
control,0f5ab322-e96a-4cfc-af6b-a51b1cf32df9,66.59283763490961,68.89609368346385
control,fe2c6a3d-e898-47fe-b9fc-0cca63e3277e,72.58813113788672,77.58629731324281
control,14b6b8a9-0d3f-4b2b-a494-a25a66471904,75.49448499255632,64.47166695676822
control,9ab55683-8edd-4d15-834f-c763b05df6c3,72.03387790431312,68.97102642813215
control,e5caba2d-6442-414d-a627-cf9e2923f699,113.0254275581335,114.19626333540842
control,fc46f85c-43ca-4f5a-93b3-3d2e892bee12,75.89091343284382,99.24038022296739
control,df7d1acf-cada-4a80-86ac-ece28988905a,141.01264101860332,146.32676513977248
control,1dcf5f5b-5b0e-4505-bb94-5d5cbc811a71,71.66315785620927,88.35472611008437
test,3b8bc9c6-8cd2-43d7-8145-ea29c82d60ba,76.12482618522887,78.7101408798571
test,7373d30b-901f-4b0a-bf38-d71ea15bd6ca,141.29074785784786,137.69795213203682
control,87df523a-8803-4505-8a4c-252e9982b249,27.905208616974946,51.543058460790824
control,09e79240-44b4-44ba-88f4-e6a8313df911,133.73818716518488,117.19261301838401
control,d14f87e4-5fc4-407d-acd8-dd493fd1c5ce,64.57371975979783,63.257305861251595
test,10fa8ec6-7051-4231-8ab0-c5e5da317e02,116.29190160927195,116.08009898860799
test,5048d75f-440d-4709-8c9d-2f2f03420cdc,102.3857511756005,102.73655254733441
control,80641340-93c8-4aca-9da2-9373cd0ff79c,92.40844649976843,113.85571514760366
test,39053ead-ca28-43f2-b559-e34cbf965812,95.50088362870213,112.6814610067924
test,06dd67ce-5b64-41df-80d4-f5a445216522,68.8502210095169,50.88367081567129
test,d697fc2e-db4e-4527-871e-0a7bd32eeb2d,90.2040170219725,115.24706960519443
test,f95fdd4a-6996-42d5-adc8-69a20ee25608,53.93831277386894,57.362169012282955
test,49689c46-889b-443c-97da-56529fec4a3d,118.68176734647635,119.14475393876447
test,6446e58c-8acf-451f-ae1d-ba80f0009746,66.0474923646253,74.3342260373337
control,1e4e1cae-e996-48aa-9135-0ff451ef1f4b,65.88200236376501,77.55221420600803
control,5c016c74-7e71-4f8e-993f-5078ef4c57e8,121.1570973035549,134.91970122518077
test,24672655-e5dc-4e51-a4fd-873547b4861a,162.47412335991493,139.19883864074444
control,7ac0e682-a15b-4271-bed9-96693408f82b,73.27416791055296,64.63416052147252
control,c6fdbfca-74d0-4164-b9f1-2f868671fa65,98.97019842505553,92.84040395943218
test,36da3db2-8ebf-4ba0-98af-7ceac6079c6c,65.76384394810363,92.31409709028338
control,0df301c2-8018-4382-8841-90d9ddd4b0bf,110.25613071629262,77.49290396820149
test,ed046c66-c315-4480-99cd-fcca2147122c,42.67380139050461,66.95067666356232
control,02ac4ac3-a930-42c4-b6a0-c69e6f809f59,83.63117546911828,74.60042243949495
test,6d393f8e-08d2-4bfd-bce1-370fed6700b3,155.75160992368046,162.44910751949152
test,9c86ebe7-32f3-4ff6-886e-c6c0a5d13e58,102.29267343409677,104.1965357815401
test,791dc73a-fe50-4d89-a1fe-52262363bda6,87.5456062915482,89.38930139672009
control,1aafd4a5-5bd7-4e3b-8fbe-5d7279969239,50.6883121740857,50.36482471649386
test,9f0f1ab5-0aa5-4814-971f-d90e035308b4,,79.99311153822052
control,caf90eec-f7de-4a06-b19c-4a62f27a4f01,148.05560191386968,137.68289325353066
test,90525367-9486-44f2-b5f1-c1dd4e7cd998,86.28198845981237,124.48799258283766
test,93ac303d-cd28-405e-a6d4-2bde700baf9b,151.12123370916203,129.4276048527855
control,c28e45d9-eb8f-422a-a040-801344bdaf4e,61.707163880572004,63.39676297746053
test,a861e95c-7274-4b72-a665-274c946bb1a4,65.67993938181694,54.04536054619371
control,448a3f37-8aac-4a23-9556-b13c37329669,55.96604460416189,62.26371873610868
test,de2fdd22-632d-479b-ab4a-cd69b0243d6b,97.72467761317039,121.26801762204758
test,a069356a-d3cd-49eb-a0a1-62d1509b12d7,112.64981327923178,121.53102651464269
control,438b0460-aefd-4202-9123-801cc124e360,75.16527090856653,72.29168577518081
test,a48590a9-1d74-48b0-96ee-3a716703d10f,79.0739156974857,115.70264241716832
test,d0033486-6c90-422b-8f55-2dcdbf64000e,107.25123653041305,102.47080173463864
control,bd683192-955c-4d0c-9ef5-b86293181289,98.35002714858983,94.54492178602806
test,19fb7071-f430-4218-9c02-c83275ea2604,140.857495055755,132.9039539428613
test,23fd6c36-68f0-4a69-b2b8-7dc2ade787b4,60.74944859688497,41.00731970313287
control,10de6c76-3420-4c0a-9ba1-b99a931bce1e,136.93726408169744,139.35083773281104
control,56aa9880-f919-43a9-8a67-794527157f16,66.77604403831876,58.114198172883285
control,ade5e9ee-91e5-4329-9362-8762a506f883,94.4853901754621,97.92640882901695
control,84f74123-7cdd-410b-acb9-6ff352832ae5,94.51151633416944,90.86142980968401
control,8f4ef525-9866-456f-9af7-e873472ffa9b,61.084346037756475,59.19983024888277
test,4452324c-365c-4125-bb65-9f8f56c9805f,61.50145601969583,56.488561322525285
test,ef0f6359-bb29-4b98-9388-e6a26b55567d,66.7996391007192,71.01801366383775
test,dc13e70d-8119-4605-aeb8-d9ecb4f8aad8,97.01901485016712,95.82214666639702
test,9226c7b0-8818-4b44-b56e-8382b57c614d,87.48389218494272,70.95885962336948
test,d682062d-a674-47ad-8871-3fd953792f97,53.157684580373115,59.40588625156655
test,2d04ef7c-096a-448d-8201-3a418cf1f8df,123.17262511801471,104.32920919400631
control,851bad04-6364-4754-9c12-b840fb0df463,55.3787574011441,53.37705774933187
control,7e62f852-e0ed-4958-b236-1797243d8f98,73.76624144381634,69.28175896468589
control,2ceeb339-4155-4439-931c-7b5bc536b1fb,61.077108000710794,76.59380007343997
test,0eaeb259-ff11-47fb-8308-e068e00c3047,103.13750899504757,88.59457582229791
control,3c8aa2ad-fb9d-4ef5-9251-53e402fe572a,108.08759828905012,106.36415726814792
test,aec98b45-244f-49af-8d09-578e88df174c,112.22366470020243,110.77751639094076
test,db225880-cc7c-4e29-a40a-c58afb953bc5,69.21082615464597,88.7713354627936
control,ddcd7a71-fc4b-4e45-999d-b4f3589a597e,90.38300354309017,101.17473629914443
test,3e7ba8e9-0d71-41ba-9b35-e14a325c0469,162.94456419188612,143.16606684028247
test,c2437008-0fdb-40c3-a97c-83659817ac28,120.46860554303949,126.30624199094632
test,01b4b5ae-596b-4e65-ac6a-88b1c0f80f38,71.87774177888232,65.6566317796657
control,fd0fffa3-49b9-402b-885e-1d634a395494,64.6757709294543,59.939160728277315
test,0e38d16a-3761-4f15-8d85-53f55b5cfdbd,102.49603824844233,118.06732065114849
control,97a4a331-8c34-4c14-842a-38fb293951a4,86.80601121818658,79.02961712931393
control,621c56bc-c558-4e9e-b9d6-3d9fc31d20e4,59.44326341026802,55.86387292984716
test,5f8bb2f0-67c6-4ed6-8b46-034f652a6886,110.49299140636424,116.1447237654369
control,b1f44cc8-bb08-4765-9992-28f315bf9924,70.64147156172059,97.90624417251306
test,bc770e5f-39e4-4680-ba09-f7544c4a7082,78.06454308602349,103.30615075859714
control,3bbf3189-70f8-4509-aa0e-83ff4c053482,142.59821659653954,126.9304857487271
control,d81b9813-053c-432b-9ea9-d96d21d31e77,98.35480090864567,89.29490958760267
test,68b974e0-23ca-451d-9580-dface10b9a73,77.70279233361312,86.68752580716755
control,454b1ac4-c388-443d-a2b0-fc9ad3ade27a,84.53384511850017,85.27518743919025
control,90b5ebdb-dba2-4df4-b556-e3eb40f7c92a,117.9916036848513,109.6017142906308
control,12d295d2-426e-4ecf-ac7e-f1c24d749bce,90.9923321161447,110.29994432496183
test,00992797-bca2-417c-8984-ccfb576622bc,169.34606731695104,156.61917204377107
control,633df5a0-7151-4e82-82e9-6dd40c158152,86.27455999005711,86.2863569520583
control,435638c6-092f-4fd2-8a98-feb35cad829c,147.98437966599036,116.74907456790177
control,2063953e-73d8-4903-9fa3-59562bdcbb59,,64.58365013895943
test,8b362d75-1b2e-41f5-b60f-8beebd0e798f,61.427792115381,76.19089999400983
control,31989e08-f66b-46e2-939e-c67b0976493b,78.9136942805477,70.83148609702977
control,db5be6bf-7d72-4eff-bc6d-f29ff728754b,99.88349157136345,102.76006983374519
